plate,well,contig,start,end,par,time
Dys17,E01,D,2565262,16952050,4003,L
Dys17,E01,E,6352190,11867327,4003,L
Dys17,E01,E,13899954,30930605,4003,L
Dys17,E02,A,15517639,29599010,4003,L
Dys17,E02,B,118170,19927708,4003,L
Dys17,E02,C,7855239,25319642,4003,L
Dys17,E02,D,226634,20286493,4003,L
Dys17,E02,E,3948899,12500363,4003,L
Dys17,E02,E,25870710,37605490,4003,L
Dys17,E03,A,9190264,29744646,4003,L
Dys17,E03,B,94034,21405765,4003,L
Dys17,E03,B,26229414,29556538,4003,L
Dys17,E03,C,257561,8800031,4003,L
Dys17,E03,E,7664770,10821014,4003,L
Dys17,E03,E,26479174,29485125,4003,L
Dys17,E04,A,22135475,24044604,4004,E
Dys17,E04,B,7532043,29471839,4004,E
Dys17,E04,C,11814718,25389938,4004,E
Dys17,E04,D,197561,2675929,4004,E
Dys17,E04,D,9495756,11730862,4004,E
Dys17,E04,D,22370369,23073286,4004,E
Dys17,E04,E,913498,4110832,4004,E
Dys17,E04,E,9135994,37593250,4004,E
Dys17,E05,A,27325,13025663,4004,E
Dys17,E05,B,6788777,29426519,4004,E
Dys17,E05,C,5674410,13246224,4004,E
Dys17,E05,D,14973665,23048829,4004,E
Dys17,E05,E,6847920,18708016,4004,E
Dys17,E06,A,21224,2481578,4004,L
Dys17,E06,A,16688400,26036263,4004,L
Dys17,E06,B,89276,9494701,4004,L
Dys17,E06,B,16985745,26052899,4004,L
Dys17,E06,C,7146216,25388105,4004,L
Dys17,E06,D,6600,11026374,4004,L
Dys17,E06,D,16604670,25905379,4004,L
Dys17,E06,E,3876,27623178,4004,L
Dys17,E07,A,46312,5432056,4004,L
Dys17,E07,A,18887700,29564904,4004,L
Dys17,E07,B,5008077,13400019,4004,L
Dys17,E07,B,19150414,24778079,4004,L
Dys17,E07,C,175432,17718422,4004,L
Dys17,E07,D,7744795,25847227,4004,L
Dys17,E07,E,9615169,33385213,4004,L
Dys17,E07,E,33831485,37500724,4004,L
Dys17,E09,A,27325,4948148,4006,E
Dys17,E09,A,21669040,29574836,4006,E
Dys17,E09,B,10302,3351304,4006,E
Dys17,E09,B,19182612,29585380,4006,E
Dys17,E09,C,8983134,13232092,4006,E
Dys17,E09,D,1514200,25154616,4006,E
Dys17,E09,E,9923990,22324029,4006,E
Dys17,E10,B,28553,18310548,4006,E
Dys17,E10,C,4495,9463290,4006,E
Dys17,E10,C,14708049,25363844,4006,E
Dys17,E10,D,209194,11385733,4006,E
Dys17,E10,E,5136819,22800560,4006,E
Dys17,E10,F,3360,1846252,4006,E
Dys17,E11,A,2391366,16898233,4010,E
Dys17,E11,A,25857199,29609347,4010,E
Dys17,E11,B,14725972,29864388,4010,E
Dys17,E11,C,1490401,12724980,4010,E
Dys17,E11,D,24780530,25775511,4010,E
Dys17,E11,E,3176736,9447345,4010,E
Dys17,E11,E,24219994,37609291,4010,E
Dys17,E12,A,8093699,29921966,4010,E
Dys17,E12,B,10302,17273515,4010,E
Dys17,E12,B,19261145,29632862,4010,E
Dys17,E12,C,3538806,7060741,4010,E
Dys17,E12,D,11442062,25968801,4010,E
Dys17,E12,E,2777,11225496,4010,E
Dys17,E12,F,573963,1885194,4010,E
Dys17,F01,C,3800669,13477228,4010,L
Dys17,F01,D,53413,6597759,4010,L
Dys17,F01,E,2939,3929792,4010,L
Dys17,F01,F,704123,1840101,4010,L
Dys17,F02,A,4654,13092754,4010,L
Dys17,F02,A,20611572,23738665,4010,L
Dys17,F02,B,9336117,20041744,4010,L
Dys17,F02,C,15926429,25660632,4010,L
Dys17,F02,D,19528,2843701,4010,L
Dys17,F02,D,22104628,26018506,4010,L
Dys17,F02,E,13692158,26280881,4010,L
Dys17,F02,F,485156,1410296,4010,L
Dys17,F03,A,28265,22209552,4010,L
Dys17,F03,B,10302,19746625,4010,L
Dys17,F03,C,4607,11194035,4010,L
Dys17,F03,E,2632,21894210,4010,L
Dys17,F04,A,39876,14885467,4010,L
Dys17,F04,B,89276,617267,4010,L
Dys17,F04,B,9913678,29462150,4010,L
Dys17,F04,D,22723643,25800442,4010,L
Dys17,F04,E,2428234,12340319,4010,L
Dys17,F04,F,511961,1859877,4010,L
Dys17,F05,A,18881,29508020,4010,L
Dys17,F05,B,10302,663178,4010,L
Dys17,F05,B,11044660,21636867,4010,L
Dys17,F05,C,8426103,18640411,4010,L
Dys17,F05,D,22693652,25984507,4010,L
Dys17,F05,E,2632,13880450,4010,L
Dys17,F06,A,10736513,19214528,4010,L
Dys17,F06,B,9932311,29573261,4010,L
Dys17,F06,C,175432,1570714,4010,L
Dys17,F06,D,17962122,26170177,4010,L
Dys17,F06,E,22733,8502980,4010,L
Dys17,F07,A,1133091,9850794,4010,L
Dys17,F07,A,14502481,16983059,4010,L
Dys17,F07,B,107657,8250495,4010,L
Dys17,F07,B,13914040,29446078,4010,L
Dys17,F07,C,177468,18966563,4010,L
Dys17,F07,E,43494,8403402,4010,L
Dys17,F07,E,16807664,22318466,4010,L
Dys17,F07,E,30644987,37601387,4010,L
Dys17,F07,F,4651,1902845,4010,L
Dys17,F08,A,37014,8222316,4010,L
Dys17,F08,A,13354743,29608364,4010,L
Dys17,F08,B,10302,21723592,4010,L
Dys17,F08,B,24601218,29407017,4010,L
Dys17,F08,C,14369041,25400498,4010,L
Dys17,F08,E,6685,37592313,4010,L
Dys17,F08,F,118250,1856707,4010,L
Dys17,F09,A,4654,13904635,4012,E
Dys17,F09,A,18873375,21886111,4012,E
Dys17,F09,B,10302,17873922,4012,E
Dys17,F09,B,19839351,29632401,4012,E
Dys17,F09,C,9694811,25384915,4012,E
Dys17,F09,D,140696,22838295,4012,E
Dys17,F09,E,6802,6223939,4012,E
Dys17,F09,E,19836978,37596769,4012,E
Dys17,F09,F,502520,1831524,4012,E
Dys17,F10,A,6247791,13202831,4012,E
Dys17,F10,A,17016822,29637098,4012,E
Dys17,F10,C,1218216,6179034,4012,E
Dys17,F10,C,20918640,25436413,4012,E
Dys17,F10,D,271273,7265777,4012,E
Dys17,F10,D,20321329,25997251,4012,E
Dys17,F10,E,7272243,11402312,4012,E
Dys17,F11,B,77770,21931515,4012,E
Dys17,F11,C,4316,5087488,4012,E
Dys17,F11,C,10066480,25416701,4012,E
Dys17,F11,D,53413,26029910,4012,E
Dys17,F11,E,10252610,15506335,4012,E
Dys17,F11,E,19751904,37559498,4012,E
Dys17,F12,A,4654,12958744,4012,E
Dys17,F12,B,10302,7620648,4012,E
Dys17,F12,B,20811254,24971898,4012,E
Dys17,F12,D,140696,18834778,4012,E
Dys17,F12,E,11940982,37535531,4012,E
Dys17,F12,F,628852,1920308,4012,E
Dys17,G01,A,3920582,12644792,4013,E
Dys17,G01,B,14400717,23833272,4013,E
Dys17,G01,D,93958,26718340,4013,E
Dys17,G01,E,2632,13050716,4013,E
Dys17,G01,F,501416,1920308,4013,E
Dys17,G02,A,11573844,19776965,4013,E
Dys17,G02,B,19171707,29557706,4013,E
Dys17,G02,C,176325,14359776,4013,E
Dys17,G02,D,4644,24845085,4013,E
Dys17,G02,E,29791318,37596811,4013,E
Dys17,G02,F,481663,1921658,4013,E
Dys17,G03,A,12076,17124912,4012,L
Dys17,G03,A,20238946,25529433,4012,L
Dys17,G03,B,6877910,21922350,4012,L
Dys17,G03,C,176976,1695069,4012,L
Dys17,G03,C,15679411,25403591,4012,L
Dys17,G03,D,19528,26714762,4012,L
Dys17,G03,E,21843075,37620626,4012,L
Dys17,G03,F,4651,1402633,4012,L
Dys17,G04,A,2678894,9548305,4012,L
Dys17,G04,B,10302,19636611,4012,L
Dys17,G04,C,175432,10505704,4012,L
Dys17,G04,C,16390911,25388987,4012,L
Dys17,G04,D,4644,13154773,4012,L
Dys17,G04,F,573963,1835175,4012,L
Dys17,G05,A,220803,16239818,4012,L
Dys17,G05,B,10302,2102889,4012,L
Dys17,G05,B,11855276,14099265,4012,L
Dys17,G05,B,24232149,29426612,4012,L
Dys17,G05,C,175498,1745663,4012,L
Dys17,G05,C,11450103,22922352,4012,L
Dys17,G05,D,11242020,25798244,4012,L
Dys17,G05,E,1691811,17849037,4012,L
Dys17,G05,F,510437,1858122,4012,L
Dys17,G06,A,6872802,19496265,4012,L
Dys17,G06,B,2959220,17756912,4012,L
Dys17,G06,C,4607,1685382,4012,L
Dys17,G06,C,8078580,15881149,4012,L
Dys17,G06,D,11333704,26711504,4012,L
Dys17,G06,E,4527,5085875,4012,L
Dys17,G06,E,21561094,37621867,4012,L
Dys17,G07,A,9256030,23273816,4012,L
Dys17,G07,B,10302,5062984,4012,L
Dys17,G07,B,11546296,16669559,4012,L
Dys17,G07,C,300029,15131227,4012,L
Dys17,G07,C,19534898,25405118,4012,L
Dys17,G07,D,9178651,21774295,4012,L
Dys17,G07,E,15690285,37619997,4012,L
Dys17,G08,A,30560,14764510,4012,L
Dys17,G08,A,18895040,29668210,4012,L
Dys17,G08,B,8197268,23303764,4012,L
Dys17,G08,C,176042,11291442,4012,L
Dys17,G08,D,4644,4114835,4012,L
Dys17,G08,D,25486479,25950006,4012,L
Dys17,G08,E,369,6542061,4012,L
Dys17,G08,E,22481736,37613458,4012,L
Dys17,G08,F,1369,1894097,4012,L
Dys17,G09,A,21224,17417430,4012,L
Dys17,G09,B,10302,6341234,4012,L
Dys17,G09,B,14889176,29527659,4012,L
Dys17,G09,C,175498,8570406,4012,L
Dys17,G09,C,15181355,25404969,4012,L
Dys17,G09,D,193857,7134889,4012,L
Dys17,G09,E,29530449,37622360,4012,L
Dys17,G10,A,52845,8089299,4012,E
Dys17,G10,A,13888666,29441881,4012,E
Dys17,G10,D,6423786,25960311,4012,E
Dys17,G10,E,3991,6830405,4012,E
Dys17,G11,A,13019340,22569227,4012,E
Dys17,G11,B,103086,7908631,4012,E
Dys17,G11,B,25594282,29509747,4012,E
Dys17,G11,C,11608993,24451203,4012,E
Dys17,G11,D,57524,10246316,4012,E
Dys17,G11,D,22373325,23516975,4012,E
Dys17,G11,D,23603597,26697022,4012,E
Dys17,G11,E,2632,6194823,4012,E
Dys17,G11,E,9916691,37611851,4012,E
Dys17,G12,A,12586590,28305619,4012,E
Dys17,G12,B,140373,18297119,4012,E
Dys17,G12,C,1929508,20935907,4012,E
Dys17,G12,D,4644,4730179,4012,E
Dys17,G12,E,2777,35506761,4012,E
Dys17,G12,E,36251096,37615181,4012,E
Dys17,G12,F,484318,1857325,4012,E
Dys17,H02,A,17550387,29800421,4013,E
Dys17,H02,B,10302,3505912,4013,E
Dys17,H02,B,8757351,9732770,4013,E
Dys17,H02,B,17527345,22709030,4013,E
Dys17,H02,C,175498,25402772,4013,E
Dys17,H02,D,64926,26719940,4013,E
Dys17,H02,E,2632,2093214,4013,E
Dys17,H02,F,113741,1858122,4013,E
Dys17,H03,A,11608479,29640334,4013,E
Dys17,H03,B,111709,6530703,4013,E
Dys17,H03,C,6276131,25415840,4013,E
Dys17,H03,D,19528,2178007,4013,E
Dys17,H03,E,12374212,13672844,4013,E
Dys17,H03,F,481663,1850356,4013,E
Dys17,H04,A,7858037,9548435,4013,E
Dys17,H04,A,18675331,29640054,4013,E
Dys17,H04,B,10302,10437004,4013,E
Dys17,H04,B,19866286,29462766,4013,E
Dys17,H04,C,4607,15392487,4013,E
Dys17,H04,D,215170,4003704,4013,E
Dys17,H04,D,11456590,26016174,4013,E
Dys17,H04,E,18794,6263574,4013,E
Dys17,H04,E,7111064,7782469,4013,E
Dys17,H04,E,9342473,21818044,4013,E
Dys17,H04,F,481663,1881539,4013,E
Dys17,H05,B,89276,1702304,4013,E
Dys17,H05,B,19800718,29492581,4013,E
Dys17,H05,C,177297,25425555,4013,E
Dys17,H05,D,7710286,26019896,4013,E
Dys17,H05,E,2777,3516464,4013,E
Dys17,H06,A,11578218,29646750,4013,E
Dys17,H06,B,1462708,21728468,4013,E
Dys17,H06,C,4109,25590583,4013,E
Dys17,H06,D,231366,23529612,4013,E
Dys17,H06,D,23616812,24836098,4013,E
Dys17,H06,E,15855668,28165984,4013,E
Dys17,H07,B,10302,2382574,4013,E
Dys17,H07,C,3329171,12888701,4013,E
Dys17,H07,C,16005973,21087349,4013,E
Dys17,H07,D,169490,3436178,4013,E
Dys17,H07,D,14010627,25687642,4013,E
Dys17,H07,E,21212,37592715,4013,E
Dys17,H07,F,1303,1921506,4013,E
Dys17,H08,A,21944630,22763807,4013,E
Dys17,H08,B,116864,3984067,4013,E
Dys17,H08,B,22045908,29467648,4013,E
Dys17,H08,C,5053484,25363130,4013,E
Dys17,H08,D,215170,7968154,4013,E
Dys17,H08,E,3991,33140680,4013,E
Dys17,H08,F,538261,1438901,4013,E
Dys17,H09,A,15376355,29630645,4013,L
Dys17,H09,B,10302,6529983,4013,L
Dys17,H09,B,24911089,29458077,4013,L
Dys17,H09,C,4571,1993127,4013,L
Dys17,H09,C,5962640,25400498,4013,L
Dys17,H09,D,10595147,18080665,4013,L
Dys17,H09,E,369,37619418,4013,L
Dys17,H09,F,487450,1860709,4013,L
Dys17,H10,B,8919010,29588304,4013,L
Dys17,H10,C,255421,13050255,4013,L
Dys17,H10,D,7286,6044982,4013,L
Dys17,H10,E,6423671,11126587,4013,L
Dys17,H10,E,22840026,37619418,4013,L
Dys17,H11,A,11590276,17202632,4013,L
Dys17,H11,B,103219,2289886,4013,L
Dys17,H11,B,10030913,24699352,4013,L
Dys17,H11,C,311998,4305652,4013,L
Dys17,H11,C,21385465,24917179,4013,L
Dys17,H11,D,297096,2910324,4013,L
Dys17,H11,D,5866066,16952533,4013,L
Dys17,H11,F,484318,1860021,4013,L
Dys17,H12,B,11638539,23600184,4013,L
Dys17,H12,C,6060418,6644520,4013,L
Dys17,H12,D,23620463,25775511,4013,L
Dys17,H12,E,9410715,22493520,4013,L
Dys17,H12,F,1264,1361011,4013,L
Dys21,A02,A,9441919,14225139,4100,E
Dys21,A02,A,16027704,29621819,4100,E
Dys21,A02,B,2174350,8785687,4100,E
Dys21,A02,B,12371004,28395020,4100,E
Dys21,A02,C,4571,18851603,4100,E
Dys21,A02,C,22834231,25404176,4100,E
Dys21,A02,D,3492749,23281233,4100,E
Dys21,A02,E,6338255,19290660,4100,E
Dys21,A03,A,14002,13525613,4100,E
Dys21,A03,A,23601105,29599574,4100,E
Dys21,A03,B,10302,10130266,4100,E
Dys21,A03,B,25416439,29461010,4100,E
Dys21,A03,C,173058,15958133,4100,E
Dys21,A03,D,6478792,25792409,4100,E
Dys21,A03,E,6685,37607357,4100,E
Dys21,A03,F,813483,1880671,4100,E
Dys21,A04,A,6513776,23558753,4100,E
Dys21,A04,B,11829052,22178222,4100,E
Dys21,A04,C,7732674,16161380,4100,E
Dys21,A04,E,17890849,22650081,4100,E
Dys21,A05,A,10939130,20874668,4100,E
Dys21,A05,B,10302,14708382,4100,E
Dys21,A05,C,7495777,16671770,4100,E
Dys21,A05,D,6730805,16792388,4100,E
Dys21,A05,E,14003181,37600424,4100,E
Dys21,A05,F,1630,1883714,4100,E
Dys21,A06,A,48252,10581447,4100,E
Dys21,A06,A,22720683,29482703,4100,E
Dys21,A06,B,9691063,19074150,4100,E
Dys21,A06,D,9684068,17564768,4100,E
Dys21,A06,D,23632492,26596177,4100,E
Dys21,A06,E,17968143,37542952,4100,E
Dys21,A06,F,117044,1833683,4100,E
Dys21,A07,A,31259,6561659,4100,E
Dys21,A07,A,14827552,29599786,4100,E
Dys21,A07,B,13402367,24466457,4100,E
Dys21,A07,C,254215,1844260,4100,E
Dys21,A07,C,13158762,25417850,4100,E
Dys21,A07,D,93958,2467770,4100,E
Dys21,A07,E,12540012,26089582,4100,E
Dys21,A08,A,33580,9122366,4100,E
Dys21,A08,A,19565800,29576401,4100,E
Dys21,A08,B,103219,14507037,4100,E
Dys21,A08,B,22643583,29679502,4100,E
Dys21,A08,C,4067946,25399110,4100,E
Dys21,A08,E,24410489,37587778,4100,E
Dys21,A08,F,466978,1819712,4100,E
Dys21,A09,A,8440783,14768734,4100,E
Dys21,A09,B,10302,29155126,4100,E
Dys21,A09,C,4671,6024366,4100,E
Dys21,A09,C,11883411,25325726,4100,E
Dys21,A09,D,4644,9455885,4100,E
Dys21,A10,A,45882,32426354,4100,E
Dys21,A10,B,13251209,29486316,4100,E
Dys21,A10,C,176042,4149658,4100,E
Dys21,A10,C,8255241,25772924,4100,E
Dys21,A10,E,2632,12271380,4100,E
Dys21,A10,F,24879,1858122,4100,E
Dys21,A11,A,7192450,22063911,4100,E
Dys21,A11,B,95395,29476466,4100,E
Dys21,A11,C,5369926,7132710,4100,E
Dys21,A11,C,14596487,23263017,4100,E
Dys21,A11,D,169490,14211841,4100,E
Dys21,A11,D,22142583,25806921,4100,E
Dys21,A11,E,8194,756594,4100,E
Dys21,A11,E,2287605,23773373,4100,E
Dys21,A12,A,13935755,21599658,4100,E
Dys21,A12,B,10302,8331070,4100,E
Dys21,A12,C,7066802,8209858,4100,E
Dys21,A12,C,14285584,25386129,4100,E
Dys21,A12,D,2426637,7851819,4100,E
Dys21,A12,D,19985205,21199528,4100,E
Dys21,A12,E,61909,6369002,4100,E
Dys21,B01,A,11995008,22500926,4100,L
Dys21,B01,B,10302,13361325,4100,L
Dys21,B01,D,26819,7211876,4100,L
Dys21,B01,D,13713927,26078722,4100,L
Dys21,B01,E,4749,2578847,4100,L
Dys21,B01,E,3557296,9094858,4100,L
Dys21,B01,F,502520,1358517,4100,L
Dys21,B02,A,6003325,12236745,4100,L
Dys21,B02,A,24662299,29606486,4100,L
Dys21,B02,B,10302,29484690,4100,L
Dys21,B02,C,7038765,12172305,4100,L
Dys21,B02,D,6879863,15298562,4100,L
Dys21,B02,E,6176285,21428567,4100,L
Dys21,B03,A,19397,14183841,4101,E
Dys21,B03,B,2148715,17658573,4101,E
Dys21,B03,C,177297,11776291,4101,E
Dys21,B03,E,4095633,26324934,4101,E
Dys21,B03,F,617952,1837101,4101,E
Dys21,B04,A,4734178,29525380,4101,E
Dys21,B04,B,11637531,15756755,4101,E
Dys21,B04,B,22159015,29474629,4101,E
Dys21,B04,D,4644,24277071,4101,E
Dys21,B04,E,10197791,13177746,4101,E
Dys21,B04,E,20172828,37607901,4101,E
Dys21,B05,A,4654,18356227,4101,E
Dys21,B05,A,21259238,29652162,4101,E
Dys21,B05,B,94532,7498075,4101,E
Dys21,B05,B,23035975,29473241,4101,E
Dys21,B05,C,6906011,8943614,4101,E
Dys21,B05,D,26819,26023468,4101,E
Dys21,B05,E,5799,5794327,4101,E
Dys21,B05,E,24166060,37580978,4101,E
Dys21,B05,F,709241,1920308,4101,E
Dys21,B06,A,6700812,21045026,4101,E
Dys21,B06,B,15021345,29588304,4101,E
Dys21,B06,C,4607,6010515,4101,E
Dys21,B06,C,19493245,25612306,4101,E
Dys21,B06,D,11175420,13079523,4101,E
Dys21,B06,D,15067535,26719066,4101,E
Dys21,B06,E,22733,19717542,4101,E
Dys21,B06,F,466978,1835175,4101,E
Dys21,B07,A,13841256,22963830,4101,E
Dys21,B07,B,150030,19635376,4101,E
Dys21,B07,C,173058,1244047,4101,E
Dys21,B07,D,4020343,26710642,4101,E
Dys21,B07,E,22107505,37607901,4101,E
Dys21,B07,F,28067,1921506,4101,E
Dys21,B08,B,10302,9861060,4101,E
Dys21,B08,C,22638589,25324546,4101,E
Dys21,B08,D,19779951,22715530,4101,E
Dys21,B08,E,27790940,37541651,4101,E
Dys21,B08,F,514451,1838331,4101,E
Dys21,B09,A,22585,13019340,4101,L
Dys21,B09,B,118170,7220629,4101,L
Dys21,B09,B,10053238,19554590,4101,L
Dys21,B09,C,175991,1222053,4101,L
Dys21,B09,D,16034891,23994128,4101,L
Dys21,B09,E,2939,13761295,4101,L
Dys21,B09,E,23459780,37609291,4101,L
Dys21,B10,A,22585,5556811,4101,L
Dys21,B10,D,209194,11693920,4101,L
Dys21,B10,D,15768740,26019758,4101,L
Dys21,B10,E,9428802,17217857,4101,L
Dys21,B11,A,12076,7606316,4101,L
Dys21,B11,A,14152518,29574012,4101,L
Dys21,B11,B,95074,1625240,4101,L
Dys21,B11,B,8821376,29462813,4101,L
Dys21,B11,C,177718,25413642,4101,L
Dys21,B11,D,22906536,25953475,4101,L
Dys21,B11,E,11934672,37618913,4101,L
Dys21,B12,A,4654,21239473,4101,L
Dys21,B12,B,10302,29764817,4101,L
Dys21,B12,C,16085183,25374187,4101,L
Dys21,B12,D,7247325,22152598,4101,L
Dys21,B12,E,2939,4470501,4101,L
Dys21,C01,A,24183140,29636042,4104,E
Dys21,C01,B,4172645,29415627,4104,E
Dys21,C01,C,177297,5182401,4104,E
Dys21,C01,C,15500266,25320363,4104,E
Dys21,C01,D,22231452,26078827,4104,E
Dys21,C01,E,27981318,37584721,4104,E
Dys21,C01,F,4539,1886953,4104,E
Dys21,C02,A,12076,15631828,4104,E
Dys21,C02,A,24593142,29599010,4104,E
Dys21,C02,B,111709,8268610,4104,E
Dys21,C02,C,13610507,25360023,4104,E
Dys21,C02,D,6795576,15445224,4104,E
Dys21,C02,D,22969661,23543210,4104,E
Dys21,C02,D,23616812,25565335,4104,E
Dys21,C02,E,3288945,12507476,4104,E
Dys21,C03,A,37014,22531702,4104,E
Dys21,C03,A,27803712,30151864,4104,E
Dys21,C03,B,10302,9917001,4104,E
Dys21,C03,B,27815662,29469555,4104,E
Dys21,C03,C,270442,2004436,4104,E
Dys21,C03,D,4644,25987211,4104,E
Dys21,C03,E,69063,37572666,4104,E
Dys21,C03,F,1303,1414078,4104,E
Dys21,C04,A,11530069,29495542,4104,E
Dys21,C04,B,18561128,29453118,4104,E
Dys21,C04,C,270857,8179632,4104,E
Dys21,C04,C,13689464,25394356,4104,E
Dys21,C04,E,369,30919549,4104,E
Dys21,C04,E,36292799,37584850,4104,E
Dys21,C04,F,94212,1853165,4104,E
Dys21,C05,A,38950,6167680,4104,E
Dys21,C05,A,10269658,29636454,4104,E
Dys21,C05,B,7537980,15485644,4104,E
Dys21,C05,B,21781730,29803296,4104,E
Dys21,C05,C,176976,11534600,4104,E
Dys21,C05,C,14661784,18018276,4104,E
Dys21,C05,D,24903549,26079033,4104,E
Dys21,C05,E,7925,1719004,4104,E
Dys21,C05,E,9690170,18756487,4104,E
Dys21,C05,F,810796,1858176,4104,E
Dys21,C06,A,24114188,29521063,4104,E
Dys21,C06,B,144691,29514613,4104,E
Dys21,C06,C,256926,5778973,4104,E
Dys21,C06,C,22973940,25427560,4104,E
Dys21,C06,D,53413,26705392,4104,E
Dys21,C06,E,2161087,9393965,4104,E
Dys21,C06,F,617952,1851385,4104,E
Dys21,C07,A,4364,8764980,4104,E
Dys21,C07,A,16164805,29548389,4104,E
Dys21,C07,B,102843,5204071,4104,E
Dys21,C07,C,10206165,16627882,4104,E
Dys21,C07,C,24043002,25561492,4104,E
Dys21,C07,D,4644,6846393,4104,E
Dys21,C07,D,9005096,9437248,4104,E
Dys21,C07,D,19836185,25792941,4104,E
Dys21,C07,E,10328193,37613290,4104,E
Dys21,C08,B,104412,1422360,4104,E
Dys21,C08,B,15929739,29462571,4104,E
Dys21,C08,C,15309207,25323083,4104,E
Dys21,C08,D,26819,25770619,4104,E
Dys21,C08,E,32598,1257710,4104,E
Dys21,C08,E,5563356,23977562,4104,E
Dys21,C09,A,19397,5954625,4104,E
Dys21,C09,A,13510347,29633308,4104,E
Dys21,C09,B,95074,27579757,4104,E
Dys21,C09,C,177715,10030703,4104,E
Dys21,C09,E,17654065,31684326,4104,E
Dys21,C10,A,16421,24324423,4099,E
Dys21,C10,B,10302,1235405,4099,E
Dys21,C10,B,23610578,29632119,4099,E
Dys21,C10,C,7310797,16667095,4099,E
Dys21,C10,D,9077423,26712397,4099,E
Dys21,C10,E,5336660,15527720,4099,E
Dys21,C11,A,23410,12073839,4099,E
Dys21,C11,B,133404,29465308,4099,E
Dys21,C11,C,177270,12272472,4099,E
Dys21,C11,C,19007610,25388677,4099,E
Dys21,C11,D,26819,8783072,4099,E
Dys21,C11,E,24549823,37607901,4099,E
Dys21,C11,F,15516,1858001,4099,E
Dys21,C12,A,8814332,28206115,4099,L
Dys21,C12,C,177270,14912265,4099,L
Dys21,C12,D,3701702,11330532,4099,L
Dys21,C12,E,16225664,20880869,4099,L
Dys21,C12,E,25508614,37607901,4099,L
Dys21,C12,F,117940,1650524,4099,L
Dys21,D01,A,3190495,29616197,4092,E
Dys21,D01,B,89276,7928102,4092,E
Dys21,D01,B,20723019,28912247,4092,E
Dys21,D01,C,5841647,14553562,4092,E
Dys21,D01,D,167977,5948788,4092,E
Dys21,D01,D,15424955,23558277,4092,E
Dys21,D01,E,1711961,9778055,4092,E
Dys21,D02,A,2859376,29471706,4092,E
Dys21,D02,B,163344,10011950,4092,E
Dys21,D02,C,6192130,25522108,4092,E
Dys21,D02,D,5793818,24932113,4092,E
Dys21,D02,E,4197988,28149310,4092,E
Dys21,D02,F,91122,1427412,4092,E
Dys21,D03,A,39876,15984412,4092,E
Dys21,D03,B,7441000,15545920,4092,E
Dys21,D03,C,9047967,11754081,4092,E
Dys21,D03,E,5799,7524971,4092,E
Dys21,D03,E,12377052,16779553,4092,E
Dys21,D04,A,39546,20317237,4092,E
Dys21,D04,B,14792940,29408561,4092,E
Dys21,D04,D,192192,25708872,4092,E
Dys21,D04,E,28728197,37568276,4092,E
Dys21,D05,A,7754158,29652162,4092,E
Dys21,D05,B,4168755,16141702,4092,E
Dys21,D05,B,22788433,29458077,4092,E
Dys21,D05,C,11758236,21481485,4092,E
Dys21,D05,E,5799,37599107,4092,E
Dys21,D06,A,12076,656221,4092,E
Dys21,D06,B,1551317,22498258,4092,E
Dys21,D06,C,4316,25373179,4092,E
Dys21,D06,D,5070896,26635196,4092,E
Dys21,D06,E,38668,16576120,4092,E
Dys21,D07,A,3667743,23832504,4092,E
Dys21,D07,B,10302,28723669,4092,E
Dys21,D07,C,4125,9016417,4092,E
Dys21,D07,C,16195758,19308103,4092,E
Dys21,D07,D,10318994,14377286,4092,E
Dys21,D07,E,2939,20896608,4092,E
Dys21,D08,A,41335,16646287,4092,E
Dys21,D08,A,28196339,29451121,4092,E
Dys21,D08,B,1441999,20754660,4092,E
Dys21,D08,C,260785,1319765,4092,E
Dys21,D08,D,140696,10033392,4092,E
Dys21,D08,D,11057499,25811483,4092,E
Dys21,D08,E,1255262,37619810,4092,E
Dys21,D08,F,198582,1392947,4092,E
Dys21,D09,A,22864771,29533413,4092,E
Dys21,D09,B,4210994,30053794,4092,E
Dys21,D09,C,207894,14808364,4092,E
Dys21,D09,D,60663,2693048,4092,E
Dys21,D09,D,4332836,25841298,4092,E
Dys21,D09,E,44030,18723270,4092,E
Dys21,D09,E,22836981,37618913,4092,E
Dys21,D09,F,4498,1390005,4092,E
Dys21,D10,A,30560,21429890,4092,L
Dys21,D10,B,10302,12042347,4092,L
Dys21,D10,B,14876224,29123351,4092,L
Dys21,D10,C,414376,10118488,4092,L
Dys21,D10,D,167977,3314251,4092,L
Dys21,D10,E,369,6930375,4092,L
Dys21,D11,A,5664401,9642862,4102,E
Dys21,D11,A,18310364,22075859,4102,E
Dys21,D11,C,2100598,12330343,4102,E
Dys21,D11,C,20453704,20903351,4102,E
Dys21,D11,D,26819,2692044,4102,E
Dys21,D11,D,15085463,22094628,4102,E
Dys21,D11,E,4095,1605077,4102,E
Dys21,D11,E,12942630,33410251,4102,E
Dys21,D11,E,34257302,37618913,4102,E
Dys21,D11,F,486953,1921598,4102,E
Dys21,D12,B,9194480,29453118,4102,E
Dys21,D12,C,542155,21629480,4102,E
Dys21,D12,D,64926,6305637,4102,E
Dys21,D12,D,19595153,25803165,4102,E
Dys21,D12,E,2939,2262215,4102,E
Dys21,D12,E,22832357,37595888,4102,E
Dys21,E01,A,45882,20798342,4108,E
Dys21,E01,B,152970,5185757,4108,E
