"sample","contig","CO.pos","parent","time","dys.non","fecundity","batch"
"Dys21_E11","D",4005035,4065,"L","dys","low",2
"Dys21_E11","E",21051097,4065,"L","dys","low",2
"Dys21_E12","A",22273232,4087,"E","dys","low",2
"Dys21_E12","B",7776399,4087,"E","dys","low",2
"Dys21_E12","B",9599622,4087,"E","dys","low",2
"Dys21_E12","B",24987434,4087,"E","dys","low",2
"Dys21_E12","C",9361347,4087,"E","dys","low",2
"Dys21_E12","C",15461166,4087,"E","dys","low",2
"Dys21_E12","D",0,4087,"E","dys","low",2
"Dys21_E12","E",11547179,4087,"E","dys","low",2
"Dys21_F01","A",4618394,4078,"E","dys","low",2
"Dys21_F01","A",22736671,4078,"E","dys","low",2
"Dys21_F01","B",1462119,4078,"E","dys","low",2
"Dys21_F01","B",13400019,4078,"E","dys","low",2
"Dys21_F01","B",19612724,4078,"E","dys","low",2
"Dys21_F01","C",9652547,4078,"E","dys","low",2
"Dys21_F01","D",7274837,4078,"E","dys","low",2
"Dys21_F01","E",4406982,4078,"E","dys","low",2
"Dys21_F02","A",13011392,4078,"E","dys","low",2
"Dys21_F02","A",19229002,4078,"E","dys","low",2
"Dys21_F02","B",12404157,4078,"E","dys","low",2
"Dys21_F02","C",7731745,4078,"E","dys","low",2
"Dys21_F02","D",4860132,4078,"E","dys","low",2
"Dys21_F02","D",25259632,4078,"E","dys","low",2
"Dys21_F02","E",4776986,4078,"E","dys","low",2
"Dys21_F02","E",12092052,4078,"E","dys","low",2
"Dys21_F02","E",26142066,4078,"E","dys","low",2
"Dys21_F03","A",20310125,4078,"E","dys","low",2
"Dys21_F03","B",15530488,4078,"E","dys","low",2
"Dys21_F03","B",20479803,4078,"E","dys","low",2
"Dys21_F03","B",26115692,4078,"E","dys","low",2
"Dys21_F03","C",3971758,4078,"E","dys","low",2
"Dys21_F03","C",14684871,4078,"E","dys","low",2
"Dys21_F03","D",4828034,4078,"E","dys","low",2
"Dys21_F03","D",17972626,4078,"E","dys","low",2
"Dys21_F03","E",5296049,4078,"E","dys","low",2
"Dys21_F04","A",929729,4078,"E","dys","low",2
"Dys21_F04","A",10545809,4078,"E","dys","low",2
"Dys21_F04","A",15761399,4078,"E","dys","low",2
"Dys21_F04","A",26905626,4078,"E","dys","low",2
"Dys21_F04","B",7185065,4078,"E","dys","low",2
"Dys21_F04","B",17730268,4078,"E","dys","low",2
"Dys21_F04","C",14348899,4078,"E","dys","low",2
"Dys21_F04","D",25089552,4078,"E","dys","low",2
"Dys21_F04","E",0,4078,"E","dys","low",2
"Dys21_F05","A",0,4078,"E","dys","low",2
"Dys21_F05","B",2081695,4078,"E","dys","low",2
"Dys21_F05","B",24416132,4078,"E","dys","low",2
"Dys21_F05","C",19639636,4078,"E","dys","low",2
"Dys21_F05","D",7558366,4078,"E","dys","low",2
"Dys21_F05","E",21296431,4078,"E","dys","low",2
"Dys21_F06","A",13001267,4097,"E","dys","low",2
"Dys21_F06","B",2265684,4097,"E","dys","low",2
"Dys21_F06","B",22183645,4097,"E","dys","low",2
"Dys21_F06","C",5151326,4097,"E","dys","low",2
"Dys21_F06","D",14705520,4097,"E","dys","low",2
"Dys21_F06","D",17528217,4097,"E","dys","low",2
"Dys21_F06","E",0,4097,"E","dys","low",2
"Dys21_F07","A",12698142,4097,"E","dys","low",2
"Dys21_F07","A",19218519,4097,"E","dys","low",2
"Dys21_F07","A",21906200,4097,"E","dys","low",2
"Dys21_F07","B",4850419,4097,"E","dys","low",2
"Dys21_F07","B",8001628,4097,"E","dys","low",2
"Dys21_F07","C",11393175,4097,"E","dys","low",2
"Dys21_F07","D",8138942,4097,"E","dys","low",2
"Dys21_F07","D",15353162,4097,"E","dys","low",2
"Dys21_F07","E",1451581,4097,"E","dys","low",2
"Dys21_F08","A",0,4097,"E","dys","low",2
"Dys21_F08","B",5712476,4097,"E","dys","low",2
"Dys21_F08","B",11987729,4097,"E","dys","low",2
"Dys21_F08","C",12866904,4097,"E","dys","low",2
"Dys21_F08","C",15669024,4097,"E","dys","low",2
"Dys21_F08","C",20800432,4097,"E","dys","low",2
"Dys21_F08","D",22717435,4097,"E","dys","low",2
"Dys21_F08","E",0,4097,"E","dys","low",2
"Dys21_F09","A",4047785,4097,"E","dys","low",2
"Dys21_F09","A",16581084,4097,"E","dys","low",2
"Dys21_F09","A",23221496,4097,"E","dys","low",2
"Dys21_F09","B",0,4097,"E","dys","low",2
"Dys21_F09","C",2458841,4097,"E","dys","low",2
"Dys21_F09","C",9513016,4097,"E","dys","low",2
"Dys21_F09","D",6710471,4097,"E","dys","low",2
"Dys21_F09","D",11480913,4097,"E","dys","low",2
"Dys21_F09","D",18322367,4097,"E","dys","low",2
"Dys21_F09","D",20907100,4097,"E","dys","low",2
"Dys21_F09","E",5867678,4097,"E","dys","low",2
"Dys21_F10","A",6910215,4097,"E","dys","low",2
"Dys21_F10","A",23495147,4097,"E","dys","low",2
"Dys21_F10","B",1301116,4097,"E","dys","low",2
"Dys21_F10","B",6965917,4097,"E","dys","low",2
"Dys21_F10","B",20851955,4097,"E","dys","low",2
"Dys21_F10","B",26836863,4097,"E","dys","low",2
"Dys21_F10","C",8802044,4097,"E","dys","low",2
"Dys21_F10","C",14860260,4097,"E","dys","low",2
"Dys21_F10","C",19810653,4097,"E","dys","low",2
"Dys21_F10","D",9163221,4097,"E","dys","low",2
"Dys21_F10","D",17561901,4097,"E","dys","low",2
"Dys21_F10","D",23041293,4097,"E","dys","low",2
"Dys21_F10","E",0,4097,"E","dys","low",2
"Dys21_F11","A",5365475,4097,"E","dys","low",2
"Dys21_F11","A",14653127,4097,"E","dys","low",2
"Dys21_F11","A",25327953,4097,"E","dys","low",2
"Dys21_F11","B",8863073,4097,"E","dys","low",2
"Dys21_F11","B",11719499,4097,"E","dys","low",2
"Dys21_F11","B",18192424,4097,"E","dys","low",2
"Dys21_F11","C",1285771,4097,"E","dys","low",2
"Dys21_F11","D",0,4097,"E","dys","low",2
"Dys21_F11","E",12929403,4097,"E","dys","low",2
"Dys21_F12","A",13876512,4120,"E","dys","low",2
"Dys21_F12","B",10237472,4120,"E","dys","low",2
"Dys21_F12","C",3186080,4120,"E","dys","low",2
"Dys21_F12","C",13430408,4120,"E","dys","low",2
"Dys21_F12","D",15230421,4120,"E","dys","low",2
"Dys21_F12","D",24478131,4120,"E","dys","low",2
"Dys21_F12","E",4807112,4120,"E","dys","low",2
"Dys21_F12","E",10722848,4120,"E","dys","low",2
"Dys21_G01","A",2999727,5001,"E","dys","low",2
"Dys21_G01","A",9477851,5001,"E","dys","low",2
"Dys21_G01","A",17514573,5001,"E","dys","low",2
"Dys21_G01","B",16033700,5001,"E","dys","low",2
"Dys21_G01","B",21129057,5001,"E","dys","low",2
"Dys21_G01","C",10899813,5001,"E","dys","low",2
"Dys21_G01","C",15351243,5001,"E","dys","low",2
"Dys21_G01","D",7345283,5001,"E","dys","low",2
"Dys21_G01","D",18536679,5001,"E","dys","low",2
"Dys21_G01","E",6199866,5001,"E","dys","low",2
"Dys21_G01","E",21494161,5001,"E","dys","low",2
"Dys21_G02","A",10302296,5001,"E","dys","low",2
"Dys21_G02","A",15816576,5001,"E","dys","low",2
"Dys21_G02","B",11929614,5001,"E","dys","low",2
"Dys21_G02","B",19257663,5001,"E","dys","low",2
"Dys21_G02","C",0,5001,"E","dys","low",2
"Dys21_G02","D",5004136,5001,"E","dys","low",2
"Dys21_G02","D",14453022,5001,"E","dys","low",2
"Dys21_G02","E",3398281,5001,"E","dys","low",2
"Dys21_G02","E",20032359,5001,"E","dys","low",2
"Dys21_G02","E",28215619,5001,"E","dys","low",2
"Dys21_G03","A",0,5001,"E","dys","low",2
"Dys21_G03","B",4069624,5001,"E","dys","low",2
"Dys21_G03","C",11361708,5001,"E","dys","low",2
"Dys21_G03","C",23224851,5001,"E","dys","low",2
"Dys21_G03","D",1910331,5001,"E","dys","low",2
"Dys21_G03","E",7321382,5001,"E","dys","low",2
"Dys21_G04","A",0,5001,"E","dys","low",2
"Dys21_G04","B",25594282,5001,"E","dys","low",2
"Dys21_G04","C",23012311,5001,"E","dys","low",2
"Dys21_G04","D",8320097,5001,"E","dys","low",2
"Dys21_G04","E",8019997,5001,"E","dys","low",2
"Dys21_G05","A",1087223,5001,"E","dys","low",2
"Dys21_G05","A",2982231,5001,"E","dys","low",2
"Dys21_G05","A",18435531,5001,"E","dys","low",2
"Dys21_G05","B",11909183,5001,"E","dys","low",2
"Dys21_G05","B",22304764,5001,"E","dys","low",2
"Dys21_G05","C",14669978,5001,"E","dys","low",2
"Dys21_G05","D",9066480,5001,"E","dys","low",2
"Dys21_G05","D",19300791,5001,"E","dys","low",2
"Dys21_G05","E",824451,5001,"E","dys","low",2
"Dys21_G05","E",11108608,5001,"E","dys","low",2
"Dys21_G07","A",13985994,5001,"E","dys","low",2
"Dys21_G07","A",22141769,5001,"E","dys","low",2
"Dys21_G07","A",28016727,5001,"E","dys","low",2
"Dys21_G07","B",19270474,5001,"E","dys","low",2
"Dys21_G07","C",5466799,5001,"E","dys","low",2
"Dys21_G07","D",3401658,5001,"E","dys","low",2
"Dys21_G07","E",26063159,5001,"E","dys","low",2
"Dys21_G08","A",21328714,5001,"E","dys","low",2
"Dys21_G08","B",10997921,5001,"E","dys","low",2
"Dys21_G08","B",23088096,5001,"E","dys","low",2
"Dys21_G08","C",1173101,5001,"E","dys","low",2
"Dys21_G08","C",9223583,5001,"E","dys","low",2
"Dys21_G08","D",9514929,5001,"E","dys","low",2
"Dys21_G08","D",14891060,5001,"E","dys","low",2
"Dys21_G08","D",19069277,5001,"E","dys","low",2
"Dys21_G08","E",1983164,5001,"E","dys","low",2
"Dys21_G08","E",12265945,5001,"E","dys","low",2
"Dys21_G08","E",25370112,5001,"E","dys","low",2
"Dys21_G09","A",21800170,5001,"E","dys","low",2
"Dys21_G09","B",0,5001,"E","dys","low",2
"Dys21_G09","C",1408956,5001,"E","dys","low",2
"Dys21_G09","C",5615655,5001,"E","dys","low",2
"Dys21_G09","D",2573440,5001,"E","dys","low",2
"Dys21_G09","E",2443288,5001,"E","dys","low",2
"Dys21_G10","A",12855026,5001,"E","dys","low",2
"Dys21_G10","A",21552497,5001,"E","dys","low",2
"Dys21_G10","B",6688862,5001,"E","dys","low",2
"Dys21_G10","C",1484087,5001,"E","dys","low",2
"Dys21_G10","C",24576443,5001,"E","dys","low",2
"Dys21_G10","D",15991652,5001,"E","dys","low",2
"Dys21_G10","E",12364115,5001,"E","dys","low",2
"Dys21_G11","A",7440330,5001,"L","dys","low",2
"Dys21_G11","A",12195930,5001,"L","dys","low",2
"Dys21_G11","B",9162790,5001,"L","dys","low",2
"Dys21_G11","B",12608474,5001,"L","dys","low",2
"Dys21_G11","B",21448539,5001,"L","dys","low",2
"Dys21_G11","C",19225444,5001,"L","dys","low",2
"Dys21_G11","D",3332702,5001,"L","dys","low",2
"Dys21_G11","D",15021514,5001,"L","dys","low",2
"Dys21_G11","E",15257433,5001,"L","dys","low",2
"Dys21_G12","A",23798036,4133,"L","dys","low",2
"Dys21_G12","B",19865763,4133,"L","dys","low",2
"Dys21_G12","C",11190355,4133,"L","dys","low",2
"Dys21_G12","D",4254370,4133,"L","dys","low",2
"Dys21_G12","D",22004521,4133,"L","dys","low",2
"Dys21_G12","E",6563370,4133,"L","dys","low",2
"Dys21_H01","A",18208517,4144,"L","dys","low",2
"Dys21_H01","B",14435081,4144,"L","dys","low",2
"Dys21_H01","C",18740291,4144,"L","dys","low",2
"Dys21_H01","D",0,4144,"L","dys","low",2
"Dys21_H01","E",18107607,4144,"L","dys","low",2
"Dys21_H02","A",13443568,4147,"E","dys","low",2
"Dys21_H02","A",16160611,4147,"E","dys","low",2
"Dys21_H02","B",12379125,4147,"E","dys","low",2
"Dys21_H02","C",20646856,4147,"E","dys","low",2
"Dys21_H02","D",20016358,4147,"E","dys","low",2
"Dys21_H02","D",24979795,4147,"E","dys","low",2
"Dys21_H02","E",4203074,4147,"E","dys","low",2
"Dys21_H03","A",6022355,4147,"E","dys","low",2
"Dys21_H03","A",21944284,4147,"E","dys","low",2
"Dys21_H03","A",27988156,4147,"E","dys","low",2
"Dys21_H03","B",7745702,4147,"E","dys","low",2
"Dys21_H03","B",25536611,4147,"E","dys","low",2
"Dys21_H03","C",23265620,4147,"E","dys","low",2
"Dys21_H03","D",7601493,4147,"E","dys","low",2
"Dys21_H03","D",22724174,4147,"E","dys","low",2
"Dys21_H03","E",11288130,4147,"E","dys","low",2
"Dys21_H04","A",5212666,4147,"L","dys","low",2
"Dys21_H04","A",17169788,4147,"L","dys","low",2
"Dys21_H04","A",25013652,4147,"L","dys","low",2
"Dys21_H04","B",22822674,4147,"L","dys","low",2
"Dys21_H04","C",0,4147,"L","dys","low",2
"Dys21_H04","D",11304719,4147,"L","dys","low",2
"Dys21_H04","E",1640917,4147,"L","dys","low",2
"Dys21_H04","E",9434659,4147,"L","dys","low",2
"Dys21_H05","A",6740445,5017,"E","dys","low",2
"Dys21_H05","B",8642785,5017,"E","dys","low",2
"Dys21_H05","B",21272048,5017,"E","dys","low",2
"Dys21_H05","C",0,5017,"E","dys","low",2
"Dys21_H05","D",0,5017,"E","dys","low",2
"Dys21_H05","E",0,5017,"E","dys","low",2
"Dys21_H06","A",2566912,5017,"E","dys","low",2
"Dys21_H06","A",9201789,5017,"E","dys","low",2
"Dys21_H06","B",0,5017,"E","dys","low",2
"Dys21_H06","C",1344113,5017,"E","dys","low",2
"Dys21_H06","C",14643123,5017,"E","dys","low",2
"Dys21_H06","C",21929503,5017,"E","dys","low",2
"Dys21_H06","D",2948451,5017,"E","dys","low",2
"Dys21_H06","D",4604804,5017,"E","dys","low",2
"Dys21_H06","E",3291960,5017,"E","dys","low",2
"Dys21_H06","E",27776560,5017,"E","dys","low",2
"Dys21_H06","E",31994253,5017,"E","dys","low",2
"Dys21_H07","A",0,5017,"E","dys","low",2
"Dys21_H07","B",5479352,5017,"E","dys","low",2
"Dys21_H07","C",5572600,5017,"E","dys","low",2
"Dys21_H07","D",7870989,5017,"E","dys","low",2
"Dys21_H07","D",13067831,5017,"E","dys","low",2
"Dys21_H07","E",6201462,5017,"E","dys","low",2
"Dys21_H07","E",15842119,5017,"E","dys","low",2
"Dys21_H08","A",3642896,5017,"E","dys","low",2
"Dys21_H08","A",9682537,5017,"E","dys","low",2
"Dys21_H08","A",22272949,5017,"E","dys","low",2
"Dys21_H08","B",14717965,5017,"E","dys","low",2
"Dys21_H08","B",17378036,5017,"E","dys","low",2
"Dys21_H08","C",15288028,5017,"E","dys","low",2
"Dys21_H08","D",15058411,5017,"E","dys","low",2
"Dys21_H08","D",20271175,5017,"E","dys","low",2
"Dys21_H08","E",5353653,5017,"E","dys","low",2
"Dys21_H09","A",1231318,5017,"E","dys","low",2
"Dys21_H09","A",2580291,5017,"E","dys","low",2
"Dys21_H09","A",6967040,5017,"E","dys","low",2
"Dys21_H09","B",0,5017,"E","dys","low",2
"Dys21_H09","C",14334597,5017,"E","dys","low",2
"Dys21_H09","D",22671600,5017,"E","dys","low",2
"Dys21_H09","E",18899011,5017,"E","dys","low",2
"Dys21_H09","E",30623779,5017,"E","dys","low",2
"Dys21_H10","A",10079243,5017,"E","dys","low",2
"Dys21_H10","A",14818517,5017,"E","dys","low",2
"Dys21_H10","B",1913480,5017,"E","dys","low",2
"Dys21_H10","B",25992351,5017,"E","dys","low",2
"Dys21_H10","C",13471293,5017,"E","dys","low",2
"Dys21_H10","D",13511062,5017,"E","dys","low",2
"Dys21_H10","E",11584719,5017,"E","dys","low",2
"Dys21_H10","E",19482524,5017,"E","dys","low",2
"Dys21_H10","E",27848861,5017,"E","dys","low",2
"Dys21_H11","A",5658292,5002,"E","dys","low",2
"Dys21_H11","A",23298344,5002,"E","dys","low",2
"Dys21_H11","B",0,5002,"E","dys","low",2
"Dys21_H11","C",0,5002,"E","dys","low",2
"Dys21_H11","D",16931763,5002,"E","dys","low",2
"Dys21_H11","E",8206059,5002,"E","dys","low",2
"Dys21_H11","E",21390569,5002,"E","dys","low",2
"Dys21_H12","A",6369622,5002,"E","dys","low",2
"Dys21_H12","B",8361374,5002,"E","dys","low",2
"Dys21_H12","B",27723404,5002,"E","dys","low",2
"Dys21_H12","C",9790202,5002,"E","dys","low",2
"Dys21_H12","D",5038193,5002,"E","dys","low",2
"Dys21_H12","E",4596917,5002,"E","dys","low",2
"Dys22_A01","A",15735025,5006,"E","dys","low",2
"Dys22_A01","A",20914582,5006,"E","dys","low",2
"Dys22_A01","B",7902467,5006,"E","dys","low",2
"Dys22_A01","B",15136856,5006,"E","dys","low",2
"Dys22_A01","B",19388659,5006,"E","dys","low",2
"Dys22_A01","C",11632966,5006,"E","dys","low",2
"Dys22_A01","D",19805880,5006,"E","dys","low",2
"Dys22_A01","E",2149333,5006,"E","dys","low",2
"Dys22_A01","E",9895864,5006,"E","dys","low",2
"Dys22_A01","E",18317275,5006,"E","dys","low",2
"Dys22_A01","E",30490381,5006,"E","dys","low",2
"Dys22_A02","A",6299178,5007,"E","dys","low",2
"Dys22_A02","B",9949541,5007,"E","dys","low",2
"Dys22_A02","B",14933359,5007,"E","dys","low",2
"Dys22_A02","B",24113507,5007,"E","dys","low",2
"Dys22_A02","C",4509600,5007,"E","dys","low",2
"Dys22_A02","D",15443696,5007,"E","dys","low",2
"Dys22_A02","D",24445873,5007,"E","dys","low",2
"Dys22_A02","E",1138295,5007,"E","dys","low",2
"Dys22_A02","E",20845966,5007,"E","dys","low",2
"Dys22_A03","A",0,5007,"L","dys","low",2
"Dys22_A03","B",4677914,5007,"L","dys","low",2
"Dys22_A03","B",9079774,5007,"L","dys","low",2
"Dys22_A03","B",12024220,5007,"L","dys","low",2
"Dys22_A03","C",4161197,5007,"L","dys","low",2
"Dys22_A03","C",21564979,5007,"L","dys","low",2
"Dys22_A03","D",1052239,5007,"L","dys","low",2
"Dys22_A03","D",11932132,5007,"L","dys","low",2
"Dys22_A03","E",3154070,5007,"L","dys","low",2
"Dys22_A03","E",8456575,5007,"L","dys","low",2
"Dys22_A04","A",11084844,5010,"E","dys","low",2
"Dys22_A04","A",16515250,5010,"E","dys","low",2
"Dys22_A04","A",17305850,5010,"E","dys","low",2
"Dys22_A04","A",28710789,5010,"E","dys","low",2
"Dys22_A04","B",27526281,5010,"E","dys","low",2
"Dys22_A04","C",12156091,5010,"E","dys","low",2
"Dys22_A04","D",8472787,5010,"E","dys","low",2
"Dys22_A04","D",23162030,5010,"E","dys","low",2
"Dys22_A04","E",4614223,5010,"E","dys","low",2
"Dys22_A04","E",12967541,5010,"E","dys","low",2
"Dys22_A04","E",23403646,5010,"E","dys","low",2
"Dys22_A05","A",21303265,5010,"E","dys","low",2
"Dys22_A05","B",11402877,5010,"E","dys","low",2
"Dys22_A05","C",6255897,5010,"E","dys","low",2
"Dys22_A05","D",2468124,5010,"E","dys","low",2
"Dys22_A05","D",5818380,5010,"E","dys","low",2
"Dys22_A05","D",18266230,5010,"E","dys","low",2
"Dys22_A05","E",26671327,5010,"E","dys","low",2
"Dys22_A06","A",20364629,5010,"L","dys","low",2
"Dys22_A06","A",24222957,5010,"L","dys","low",2
"Dys22_A06","B",0,5010,"L","dys","low",2
"Dys22_A06","C",8613297,5010,"L","dys","low",2
"Dys22_A06","C",14449101,5010,"L","dys","low",2
"Dys22_A06","D",8136106,5010,"L","dys","low",2
"Dys22_A06","E",25079749,5010,"L","dys","low",2
"Dys22_A07","A",0,5016,"E","dys","low",2
"Dys22_A07","B",4296804,5016,"E","dys","low",2
"Dys22_A07","B",11133816,5016,"E","dys","low",2
"Dys22_A07","B",20825536,5016,"E","dys","low",2
"Dys22_A07","C",0,5016,"E","dys","low",2
"Dys22_A07","D",9698005,5016,"E","dys","low",2
"Dys22_A07","E",19790278,5016,"E","dys","low",2
"Dys22_A07","E",29682562,5016,"E","dys","low",2
"Dys22_A08","A",0,5016,"E","dys","low",2
"Dys22_A08","B",8265572,5016,"E","dys","low",2
"Dys22_A08","C",18652462,5016,"E","dys","low",2
"Dys22_A08","D",18680230,5016,"E","dys","low",2
"Dys22_A08","D",21194321,5016,"E","dys","low",2
"Dys22_A08","E",20956264,5016,"E","dys","low",2
"Dys22_A09","A",5758678,5024,"E","dys","low",2
"Dys22_A09","B",10342763,5024,"E","dys","low",2
"Dys22_A09","B",14556002,5024,"E","dys","low",2
"Dys22_A09","B",23801553,5024,"E","dys","low",2
"Dys22_A09","C",0,5024,"E","dys","low",2
"Dys22_A09","D",0,5024,"E","dys","low",2
"Dys22_A09","E",5511649,5024,"E","dys","low",2
"Dys22_A09","E",18620352,5024,"E","dys","low",2
"Dys22_A09","E",25845397,5024,"E","dys","low",2
"Dys22_A10","A",0,5024,"E","dys","low",2
"Dys22_A10","B",20937843,5024,"E","dys","low",2
"Dys22_A10","C",6177286,5024,"E","dys","low",2
"Dys22_A10","C",12287941,5024,"E","dys","low",2
"Dys22_A10","C",22722763,5024,"E","dys","low",2
"Dys22_A10","D",23996909,5024,"E","dys","low",2
"Dys22_A10","E",6322435,5024,"E","dys","low",2
"Dys22_A10","E",12974384,5024,"E","dys","low",2
"Dys22_A10","E",27367013,5024,"E","dys","low",2
"Dys22_A11","A",9934831,5024,"E","dys","low",2
"Dys22_A11","A",17188382,5024,"E","dys","low",2
"Dys22_A11","B",4625888,5024,"E","dys","low",2
"Dys22_A11","B",24894003,5024,"E","dys","low",2
"Dys22_A11","C",16851570,5024,"E","dys","low",2
"Dys22_A11","D",21300118,5024,"E","dys","low",2
"Dys22_A11","D",24881544,5024,"E","dys","low",2
"Dys22_A11","E",1899531,5024,"E","dys","low",2
"Dys22_A11","E",18887738,5024,"E","dys","low",2
"Dys22_A12","A",10149198,5024,"E","dys","low",2
"Dys22_A12","A",24476331,5024,"E","dys","low",2
"Dys22_A12","B",9244151,5024,"E","dys","low",2
"Dys22_A12","B",18478951,5024,"E","dys","low",2
"Dys22_A12","C",10168223,5024,"E","dys","low",2
"Dys22_A12","C",16929207,5024,"E","dys","low",2
"Dys22_A12","D",23272901,5024,"E","dys","low",2
"Dys22_A12","E",4020300,5024,"E","dys","low",2
"Dys22_A12","E",18327209,5024,"E","dys","low",2
"Dys22_B01","A",0,5022,"E","dys","low",2
"Dys22_B01","B",13157074,5022,"E","dys","low",2
"Dys22_B01","B",20632097,5022,"E","dys","low",2
"Dys22_B01","C",5351637,5022,"E","dys","low",2
"Dys22_B01","C",11702423,5022,"E","dys","low",2
"Dys22_B01","C",17137578,5022,"E","dys","low",2
"Dys22_B01","D",22997569,5022,"E","dys","low",2
"Dys22_B01","E",7910814,5022,"E","dys","low",2
"Dys22_B01","E",19807195,5022,"E","dys","low",2
"Dys22_B02","A",0,5022,"E","dys","low",2
"Dys22_B02","B",0,5022,"E","dys","low",2
"Dys22_B02","C",0,5022,"E","dys","low",2
"Dys22_B02","D",23064884,5022,"E","dys","low",2
"Dys22_B02","E",17031938,5022,"E","dys","low",2
"Dys22_B03","A",25256190,5022,"E","dys","low",2
"Dys22_B03","B",3969431,5022,"E","dys","low",2
"Dys22_B03","B",11611392,5022,"E","dys","low",2
"Dys22_B03","C",4361669,5022,"E","dys","low",2
"Dys22_B03","D",0,5022,"E","dys","low",2
"Dys22_B03","E",3153838,5022,"E","dys","low",2
"Dys22_B04","A",4217494,5022,"E","dys","low",2
"Dys22_B04","A",13226663,5022,"E","dys","low",2
"Dys22_B04","B",0,5022,"E","dys","low",2
"Dys22_B04","C",7903574,5022,"E","dys","low",2
"Dys22_B04","C",12258941,5022,"E","dys","low",2
"Dys22_B04","D",23101841,5022,"E","dys","low",2
"Dys22_B04","E",4654024,5022,"E","dys","low",2
"Dys22_B05","A",0,5022,"E","dys","low",2
"Dys22_B05","B",13462937,5022,"E","dys","low",2
"Dys22_B05","B",18183803,5022,"E","dys","low",2
"Dys22_B05","C",0,5022,"E","dys","low",2
"Dys22_B05","D",0,5022,"E","dys","low",2
"Dys22_B05","E",7490610,5022,"E","dys","low",2
"Dys22_B05","E",9925341,5022,"E","dys","low",2
"Dys22_B05","E",20973507,5022,"E","dys","low",2
"Dys22_B06","A",5138576,5022,"E","dys","low",2
"Dys22_B06","A",23287993,5022,"E","dys","low",2
"Dys22_B06","B",1662425,5022,"E","dys","low",2
"Dys22_B06","B",5642497,5022,"E","dys","low",2
"Dys22_B06","C",4869808,5022,"E","dys","low",2
"Dys22_B06","C",23684704,5022,"E","dys","low",2
"Dys22_B06","D",0,5022,"E","dys","low",2
"Dys22_B06","E",3207603,5022,"E","dys","low",2
"Dys22_B06","E",13666715,5022,"E","dys","low",2
"Dys22_B06","E",20061500,5022,"E","dys","low",2
"Dys22_B07","A",0,5022,"E","dys","low",2
"Dys22_B07","B",24956778,5022,"E","dys","low",2
"Dys22_B07","C",5532373,5022,"E","dys","low",2
"Dys22_B07","D",23055518,5022,"E","dys","low",2
"Dys22_B07","E",19394019,5022,"E","dys","low",2
"Dys22_B07","E",23228959,5022,"E","dys","low",2
"Dys22_B08","A",10409663,5022,"E","dys","low",2
"Dys22_B08","A",15319010,5022,"E","dys","low",2
"Dys22_B08","B",6793271,5022,"E","dys","low",2
"Dys22_B08","B",21835775,5022,"E","dys","low",2
"Dys22_B08","C",1931439,5022,"E","dys","low",2
"Dys22_B08","C",6024525,5022,"E","dys","low",2
"Dys22_B08","C",20603307,5022,"E","dys","low",2
"Dys22_B08","D",24248132,5022,"E","dys","low",2
"Dys22_B08","E",0,5022,"E","dys","low",2
"Dys22_B09","A",3157851,5022,"E","dys","low",2
"Dys22_B09","B",19463306,5022,"E","dys","low",2
"Dys22_B09","B",26313371,5022,"E","dys","low",2
"Dys22_B09","C",9564154,5022,"E","dys","low",2
"Dys22_B09","C",17535727,5022,"E","dys","low",2
"Dys22_B09","D",23036100,5022,"E","dys","low",2
"Dys22_B09","E",2219205,5022,"E","dys","low",2
"Dys22_B10","A",6358093,5022,"E","dys","low",2
"Dys22_B10","A",16778645,5022,"E","dys","low",2
"Dys22_B10","A",27119954,5022,"E","dys","low",2
"Dys22_B10","B",12601476,5022,"E","dys","low",2
"Dys22_B10","B",25025061,5022,"E","dys","low",2
"Dys22_B10","C",1292108,5022,"E","dys","low",2
"Dys22_B10","D",2508402,5022,"E","dys","low",2
"Dys22_B10","D",7814284,5022,"E","dys","low",2
"Dys22_B10","E",1300818,5022,"E","dys","low",2
"Dys22_B10","E",9512268,5022,"E","dys","low",2
"Dys22_B11","A",0,5022,"L","dys","low",2
"Dys22_B11","B",9732770,5022,"L","dys","low",2
"Dys22_B11","B",14064204,5022,"L","dys","low",2
"Dys22_B11","B",23278599,5022,"L","dys","low",2
"Dys22_B11","C",0,5022,"L","dys","low",2
"Dys22_B11","D",0,5022,"L","dys","low",2
"Dys22_B11","E",3115123,5022,"L","dys","low",2
"Dys22_B11","E",9268454,5022,"L","dys","low",2
"Dys22_B12","A",10852484,5025,"E","dys","low",2
"Dys22_B12","A",24805985,5025,"E","dys","low",2
"Dys22_B12","B",25846606,5025,"E","dys","low",2
"Dys22_B12","C",5435341,5025,"E","dys","low",2
"Dys22_B12","D",5581548,5025,"E","dys","low",2
"Dys22_B12","D",18995458,5025,"E","dys","low",2
"Dys22_B12","E",11117887,5025,"E","dys","low",2
"Dys22_C01","A",0,5089,"E","dys","low",2
"Dys22_C01","B",1186961,5089,"E","dys","low",2
"Dys22_C01","B",12308013,5089,"E","dys","low",2
"Dys22_C01","B",18942824,5089,"E","dys","low",2
"Dys22_C01","C",0,5089,"E","dys","low",2
"Dys22_C01","D",3260104,5089,"E","dys","low",2
"Dys22_C01","E",11782588,5089,"E","dys","low",2
"Dys22_C01","E",16728387,5089,"E","dys","low",2
"Dys22_C01","E",30590236,5089,"E","dys","low",2
